File Name,Extension,Creation Time,Modified Time,File Directory,File Drive,File Size
ucupper,.asm,Fri May 20 19:58:40 2022,Tue Oct 18 09:49:01 2011,m32lib,D:,792
ucwcnt,.asm,Fri May 20 19:58:40 2022,Sun Nov  6 03:54:59 2011,m32lib,D:,2050
udw2str,.asm,Fri May 20 19:58:40 2022,Wed Sep 15 06:16:42 2004,m32lib,D:,1480
uopendlg,.asm,Fri May 20 19:58:40 2022,Tue Oct 18 09:49:51 2011,m32lib,D:,1573
usavedlg,.asm,Fri May 20 19:58:40 2022,Tue Oct 18 09:50:37 2011,m32lib,D:,1643
ustr2dw,.asm,Fri May 20 19:58:40 2022,Wed Sep 15 07:21:34 2004,m32lib,D:,1239
vtile,.asm,Fri May 20 19:58:40 2022,Sat Sep 23 09:50:36 2000,m32lib,D:,1378
w2b_ex,.asm,Fri May 20 19:58:40 2022,Fri May 21 09:40:14 2004,m32lib,D:,924
wait_key,.asm,Fri May 20 19:58:40 2022,Sun Jun 19 16:10:44 2005,m32lib,D:,906
wordcnt,.asm,Fri May 20 19:58:40 2022,Mon Oct 22 09:17:30 2001,m32lib,D:,3674
wordrep,.asm,Fri May 20 19:58:40 2022,Thu Aug 12 20:45:46 2004,m32lib,D:,4951
writdisk,.asm,Fri May 20 19:58:40 2022,Sun Apr 11 06:05:52 2004,m32lib,D:,1385
writdiskW,.asm,Fri May 20 19:58:40 2022,Sat Oct 15 17:11:44 2011,m32lib,D:,1413
writline,.asm,Fri May 20 19:58:40 2022,Tue Jun  1 11:11:02 2004,m32lib,D:,1935
wshell,.asm,Fri May 20 19:58:40 2022,Sun Jun 20 12:46:40 2004,m32lib,D:,1421
wtok,.asm,Fri May 20 19:58:40 2022,Mon Jul 17 08:19:24 2006,m32lib,D:,5679
xordata,.asm,Fri May 20 19:58:40 2022,Fri Feb 24 10:49:16 2006,m32lib,D:,1816
lst,.exe,Fri May 20 19:58:42 2022,Fri Nov 25 02:04:30 2011,macros,D:,13348
macros,.asm,Fri May 20 19:58:40 2022,Sat Dec  3 15:15:53 2011,macros,D:,180016
pomacros,.asm,Fri May 20 19:58:40 2022,Tue Feb 28 09:53:10 2006,macros,D:,21680
timers,.asm,Fri May 20 19:58:40 2022,Mon Oct 10 05:33:00 2011,macros,D:,10095
ucmacros,.asm,Fri May 20 19:58:40 2022,Fri Oct 14 05:42:56 2011,macros,D:,775
ablockc,.dll,Fri May 20 19:58:42 2022,Mon Jul 28 15:31:02 2008,plugins,D:,8192
bin2hex,.dll,Fri May 20 19:58:42 2022,Mon Aug 11 17:04:04 2008,plugins,D:,11776
bin2qse,.dll,Fri May 20 19:58:42 2022,Mon Jul 28 15:31:02 2008,plugins,D:,4096
blockp,.dll,Fri May 20 19:58:42 2022,Tue Oct 19 02:52:26 2010,plugins,D:,17920
cblockc,.dll,Fri May 20 19:58:42 2022,Mon Jul 28 15:31:02 2008,plugins,D:,8192
dumpcu,.dll,Fri May 20 19:58:42 2022,Mon Jul 28 15:31:02 2008,plugins,D:,15360
fdpe,.dll,Fri May 20 19:58:42 2022,Fri Sep 23 05:10:26 2011,plugins,D:,13824
hex2bin,.dll,Fri May 20 19:58:42 2022,Mon Aug 11 17:14:20 2008,plugins,D:,13824
indentb,.dll,Fri May 20 19:58:42 2022,Mon Aug 11 17:57:50 2008,plugins,D:,11264
regswap,.dll,Fri May 20 19:58:42 2022,Mon Jul 28 15:31:02 2008,plugins,D:,11776
rtrim,.dll,Fri May 20 19:58:42 2022,Mon Aug 11 17:46:56 2008,plugins,D:,9728
txt2qse,.dll,Fri May 20 19:58:42 2022,Mon Jul 28 15:31:02 2008,plugins,D:,4608
append,.asm,Fri May 20 19:58:40 2022,Sat Jan 17 06:43:48 2004,procs,D:,1127
button,.asm,Fri May 20 19:58:40 2022,Thu Oct 29 14:29:52 1998,procs,D:,616
combo,.asm,Fri May 20 19:58:40 2022,Tue Sep 29 14:14:58 1998,procs,D:,629
fname,.asm,Fri May 20 19:58:40 2022,Sun Mar 23 13:50:44 2003,procs,D:,763
getargs,.asm,Fri May 20 19:58:40 2022,Fri Feb 21 17:54:46 2003,procs,D:,2909
getfldat,.asm,Fri May 20 19:58:40 2022,Tue Nov 26 06:49:42 2002,procs,D:,1924
hashtble,.asm,Fri May 20 19:58:40 2022,Sat Aug  9 09:52:48 2003,procs,D:,1469
loadfile,.asm,Fri May 20 19:58:40 2022,Tue Nov 26 04:20:20 2002,procs,D:,1474
loadlist,.asm,Fri May 20 19:58:40 2022,Tue Apr 22 16:39:10 2003,procs,D:,1216
lstbox,.asm,Fri May 20 19:58:40 2022,Tue Sep 29 14:15:32 1998,procs,D:,682
msgboxi,.asm,Fri May 20 19:58:40 2022,Mon Dec 16 14:17:58 2002,procs,D:,833
query,.asm,Fri May 20 19:58:40 2022,Thu Nov 27 09:51:26 2003,procs,D:,258
richedml,.asm,Fri May 20 19:58:40 2022,Fri Oct  9 15:09:00 1998,procs,D:,939
scanwrds,.asm,Fri May 20 19:58:40 2022,Sun Nov 21 06:09:12 2004,procs,D:,2841
sledit,.asm,Fri May 20 19:58:40 2022,Thu Oct 29 14:38:00 1998,procs,D:,645
static,.asm,Fri May 20 19:58:40 2022,Thu Oct 29 17:05:34 1998,procs,D:,629
stripasm,.asm,Fri May 20 19:58:40 2022,Wed Dec 24 13:10:30 2003,procs,D:,3325
stripcc,.asm,Fri May 20 19:58:40 2022,Tue Nov 26 03:57:26 2002,procs,D:,2053
topxy,.asm,Fri May 20 19:58:40 2022,Sun Nov 21 06:08:32 2004,procs,D:,389
wrt2disk,.asm,Fri May 20 19:58:40 2022,Tue Nov 26 06:48:58 2002,procs,D:,851
console,.qse,Fri May 20 19:58:41 2022,Sat Aug  2 06:16:30 2008,script,D:,4109
dll,.qse,Fri May 20 19:58:41 2022,Sat Aug  2 07:10:04 2008,script,D:,5375
libmod,.qse,Fri May 20 19:58:41 2022,Sun Aug 10 05:06:06 2008,script,D:,5816
makedlg,.qse,Fri May 20 19:58:41 2022,Tue Oct 25 18:02:05 2011,script,D:,19651
makewin,.qse,Fri May 20 19:58:41 2022,Mon Nov 14 01:31:18 2011,script,D:,30544
plugin,.qse,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,script,D:,6585
apimb,.qse,Fri May 20 19:58:41 2022,Mon Sep 19 19:28:32 2011,extra,D:,1302
contemp,.qse,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,extra,D:,5602
dup,.qse,Fri May 20 19:58:41 2022,Sun Aug 10 07:46:20 2008,extra,D:,341
getfolder,.qse,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,extra,D:,1048
loadfile,.qse,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,extra,D:,1388
msgbox,.qse,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,extra,D:,490
ozymandias,.qse,Fri May 20 19:58:41 2022,Mon Nov 14 03:12:48 2011,extra,D:,3428
structem,.qse,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,extra,D:,955
tute1,.qse,Fri May 20 19:58:41 2022,Mon Sep 19 19:30:48 2011,extra,D:,5207
txt2qse,.qse,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,extra,D:,1850
makeit,.bat,Fri May 20 19:58:40 2022,Fri Mar 10 02:38:44 2006,testinst,D:,1052
rsrc,.rc,Fri May 20 19:58:41 2022,Sat Sep 17 17:34:30 2011,testinst,D:,988
testinst,.asm,Fri May 20 19:58:40 2022,Mon Oct  3 10:32:22 2011,testinst,D:,4832
testinst,.exe,Fri May 20 20:01:35 2022,Fri May 20 20:01:35 2022,testinst,D:,2560
testinst,.inc,Fri May 20 19:58:41 2022,Fri Mar 10 03:18:34 2006,testinst,D:,2218
testinst,.obj,Fri May 20 19:58:41 2022,Fri May 20 20:01:24 2022,testinst,D:,3184
testinst,.xml,Fri May 20 19:58:41 2022,Sat Sep 17 17:32:10 2011,testinst,D:,434
blankdlg,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,2333
comment0,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,77
comment1,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,77
comment2,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,77
comment3,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,77
comment4,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,77
comment5,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,77
comment6,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,77
comment7,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,77
comment8,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,77
contemp,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,886
dbmsgbox,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,67
dbprint,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,83
epilog,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,58
lasterr,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,54
msgbox,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,41
nops3,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,27
pop3,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,39
prolog,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,44
push3,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,42
rcversion,.txt,Fri May 20 19:58:41 2022,Thu Sep 29 07:53:15 2011,text,D:,903
samplerc,.txt,Fri May 20 19:58:41 2022,Thu Sep 29 06:49:38 2011,text,D:,1881
switch$,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,616
switch,.txt,Fri May 20 19:58:41 2022,Mon Jul 28 15:31:02 2008,text,D:,572
unicode,.txt,Fri May 20 19:58:41 2022,Sat Oct 15 15:42:49 2011,text,D:,21
xmlfile,.txt,Fri May 20 19:58:41 2022,Thu Sep 29 06:39:23 2011,text,D:,436
bin2db,.asm,Fri May 20 19:58:40 2022,Wed May 26 07:25:23 2010,bin2db,D:,14369
bin2db,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 07:16:34 2011,bin2db,D:,40960
bin2db,.ico,Fri May 20 19:58:40 2022,Tue May 25 21:27:47 2010,bin2db,D:,4286
bin2db,.inc,Fri May 20 19:58:41 2022,Tue May 25 19:37:09 2010,bin2db,D:,6267
bin2db,.xml,Fri May 20 19:58:41 2022,Tue May 25 18:49:13 2010,bin2db,D:,441
bluegrad,.bmp,Fri May 20 19:58:40 2022,Tue May 25 19:17:39 2010,bin2db,D:,310
makeit,.bat,Fri May 20 19:58:40 2022,Tue May 25 18:49:13 2010,bin2db,D:,1572
misc,.asm,Fri May 20 19:58:40 2022,Tue May 25 21:25:12 2010,bin2db,D:,8582
richedit,.asm,Fri May 20 19:58:40 2022,Tue May 25 20:21:02 2010,bin2db,D:,2469
rsrc,.rc,Fri May 20 19:58:41 2022,Wed May 26 07:25:05 2010,bin2db,D:,2153
tb256,.bmp,Fri May 20 19:58:40 2022,Tue May 25 20:42:01 2010,bin2db,D:,7222
tbrgba,.bmp,Fri May 20 19:58:40 2022,Wed May 26 06:59:00 2010,bin2db,D:,24630
cpicker,.asm,Fri May 20 19:58:40 2022,Mon Apr  5 05:21:08 2010,cpicker,D:,5708
cpicker,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 07:16:40 2011,cpicker,D:,7168
cpicker,.ico,Fri May 20 19:58:40 2022,Thu Sep 21 14:01:20 2000,cpicker,D:,766
cpicker,.xml,Fri May 20 19:58:41 2022,Sat Apr  3 11:04:42 2010,cpicker,D:,427
makeit,.bat,Fri May 20 19:58:40 2022,Sat Apr  3 11:00:34 2010,cpicker,D:,447
rsrc,.rc,Fri May 20 19:58:41 2022,Sat Apr  3 12:43:24 2010,cpicker,D:,2420
def2inc,.exe,Fri May 20 19:58:42 2022,Mon Sep 18 16:24:12 2006,def2inc,D:,15396
fda,.asm,Fri May 20 19:58:40 2022,Wed Oct 19 14:43:28 2005,fda,D:,11700
fda,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 07:16:47 2011,fda,D:,7168
makeit,.bat,Fri May 20 19:58:40 2022,Wed Sep 28 02:58:24 2005,fda,D:,660
bluegrad,.bmp,Fri May 20 19:58:40 2022,Tue Oct 26 06:46:52 2010,fda32,D:,310
fda32,.asm,Fri May 20 19:58:40 2022,Wed Oct 27 17:59:04 2010,fda32,D:,30120
fda32,.exe,Fri May 20 19:58:42 2022,Sat Oct  8 03:38:25 2011,fda32,D:,40448
fda32,.ico,Fri May 20 19:58:40 2022,Wed Oct 27 03:06:50 2010,fda32,D:,4286
fda32,.inc,Fri May 20 19:58:41 2022,Tue Oct 26 06:33:32 2010,fda32,D:,5879
fda32,.xml,Fri May 20 19:58:41 2022,Tue Oct 26 06:33:32 2010,fda32,D:,441
main,.rc,Fri May 20 19:58:41 2022,Wed Oct 27 16:30:05 2010,fda32,D:,1556
makeit,.bat,Fri May 20 19:58:40 2022,Sat Oct  8 03:35:48 2011,fda32,D:,1332
misc,.asm,Fri May 20 19:58:40 2022,Wed Oct 27 02:50:19 2010,fda32,D:,9867
rsrc,.rc,Fri May 20 19:58:41 2022,Sat Oct  8 03:37:06 2011,fda32,D:,828
toolbar,.bmp,Fri May 20 19:58:40 2022,Tue Oct 26 09:37:56 2010,fda32,D:,20534
getcolor,.asm,Fri May 20 19:58:40 2022,Thu Apr  8 07:33:19 2010,getcolor,D:,6258
getcolor,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 07:17:00 2011,getcolor,D:,7168
getcolor,.ico,Fri May 20 19:58:40 2022,Mon Apr  5 15:09:30 2010,getcolor,D:,766
getcolor,.inc,Fri May 20 19:58:41 2022,Mon Apr  5 19:11:00 2010,getcolor,D:,768
makeit,.bat,Fri May 20 19:58:40 2022,Mon Apr  5 09:44:16 2010,getcolor,D:,1272
manifest,.xml,Fri May 20 19:58:41 2022,Mon Apr  5 15:11:32 2010,getcolor,D:,442
picker,.cur,Fri May 20 19:58:40 2022,Tue Apr  6 16:42:28 2010,getcolor,D:,766
rsrc,.rc,Fri May 20 19:58:41 2022,Mon Apr  5 18:11:41 2010,getcolor,D:,2383
imp2inc,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 07:57:19 2011,imp2inc,D:,19300
inc2l,.exe,Fri May 20 19:58:42 2022,Mon Sep 18 16:19:20 2006,inc2l,D:,15392
l2def,.exe,Fri May 20 19:58:42 2022,Tue Sep 19 08:40:56 2006,l2def,D:,15908
argcount,.asm,Fri May 20 19:58:40 2022,Sat Jul 21 07:59:38 2001,l2extia,D:,1385
l2extia,.exe,Fri May 20 19:58:42 2022,Mon Sep 18 16:26:42 2006,l2extia,D:,16928
l2extia,.txt,Fri May 20 19:58:41 2022,Fri Oct 26 10:15:06 2001,l2extia,D:,1161
l2inc,.exe,Fri May 20 19:58:42 2022,Mon Sep 18 16:21:56 2006,l2inc,D:,17444
dumpbin,.asm,Fri May 20 19:58:40 2022,Wed May  5 13:17:32 1999,dumpbin,D:,1917
dumpbin,.exe,Fri May 20 19:58:42 2022,Sat Nov 20 10:05:20 1999,dumpbin,D:,2560
editbin,.asm,Fri May 20 19:58:40 2022,Wed May  5 13:18:20 1999,editbin,D:,1917
editbin,.exe,Fri May 20 19:58:42 2022,Sat Nov 20 10:05:32 1999,editbin,D:,2560
lib,.asm,Fri May 20 19:58:40 2022,Tue May  4 20:00:40 1999,lib,D:,1914
lib,.exe,Fri May 20 19:58:42 2022,Sat Nov 20 10:05:40 1999,lib,D:,2560
makecimp,.asm,Fri May 20 19:58:40 2022,Thu Jun 14 06:33:32 2007,makecimp,D:,6879
makecimp,.exe,Fri May 20 19:58:42 2022,Thu Jun 14 06:33:34 2007,makecimp,D:,6144
makecimp,.txt,Fri May 20 19:58:41 2022,Mon May 16 23:22:06 2005,makecimp,D:,1206
makevcrt,.bat,Fri May 20 19:58:40 2022,Mon Jul 23 11:16:34 2007,makecimp,D:,148
msvcrt,.txt,Fri May 20 19:58:41 2022,Sun May 15 09:01:10 2005,makecimp,D:,7439
vcrtdemo,.asm,Fri May 20 19:58:40 2022,Sat Sep 24 04:21:42 2005,vcrtdemo,D:,7344
vcrtdemo,.exe,Fri May 20 19:58:42 2022,Sat Sep 24 04:21:48 2005,vcrtdemo,D:,3584
makeit,.bat,Fri May 20 19:58:40 2022,Thu Sep 29 13:38:49 2011,maketbl,D:,1591
maketbl,.asm,Fri May 20 19:58:40 2022,Thu Sep 29 13:41:01 2011,maketbl,D:,22031
maketbl,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 07:17:17 2011,maketbl,D:,8704
maketbl,.inc,Fri May 20 19:58:41 2022,Sat Jul  7 12:46:02 2007,maketbl,D:,3043
manifest,.xml,Fri May 20 19:58:41 2022,Thu Sep 29 13:28:51 2011,maketbl,D:,437
rsrc,.rc,Fri May 20 19:58:41 2022,Thu Sep 29 13:44:58 2011,maketbl,D:,1066
pproc,.exe,Fri May 20 19:58:42 2022,Sat Jan 17 19:24:38 2004,pproc,D:,63488
readme,.txt,Fri May 20 19:58:41 2022,Sat Oct  8 03:32:20 2005,pproc,D:,125
makeit,.bat,Fri May 20 19:58:40 2022,Wed Oct 27 16:05:53 2010,tview,D:,676
rsrc,.rc,Fri May 20 19:58:41 2022,Thu Mar  3 06:01:29 2011,tview,D:,1082
tview,.asm,Fri May 20 19:58:40 2022,Sat Mar  5 14:41:33 2011,tview,D:,6539
tview,.exe,Fri May 20 19:58:42 2022,Sun Oct  2 07:17:45 2011,tview,D:,4608
hello,.asm,Fri May 20 19:58:40 2022,Sat Feb  7 03:29:38 2004,demo1,D:,1776
hello,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 19:01:44 2005,demo1,D:,2560
proc,.asm,Fri May 20 19:58:40 2022,Sat Feb  7 04:56:36 2004,demo2,D:,2310
proc,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 19:01:36 2005,demo2,D:,2560
data,.asm,Fri May 20 19:58:40 2022,Sat Feb  7 05:34:54 2004,demo3,D:,3186
data,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 19:01:26 2005,demo3,D:,2560
locals,.asm,Fri May 20 19:58:40 2022,Sat Feb  7 06:18:34 2004,demo4,D:,4189
locals,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 19:01:16 2005,demo4,D:,2560
numbers,.asm,Fri May 20 19:58:40 2022,Sat Feb  7 07:35:52 2004,demo5,D:,3760
numbers,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 19:01:10 2005,demo5,D:,3072
address,.asm,Fri May 20 19:58:40 2022,Sat Feb  7 08:41:20 2004,demo6,D:,4785
address,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 19:01:02 2005,demo6,D:,2560
complex,.asm,Fri May 20 19:58:40 2022,Sat Feb  7 09:40:50 2004,demo7,D:,4420
complex,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 19:00:56 2005,demo7,D:,2560
masmdll,.htm,Fri May 20 19:58:40 2022,Mon Jun 11 15:45:06 2007,dlltute,D:,13916
dlltute,.asm,Fri May 20 19:58:40 2022,Fri Jun  6 04:13:34 2003,dll,D:,5822
dlltute,.def,Fri May 20 19:58:40 2022,Wed Jun  4 14:42:42 2003,dll,D:,82
dlltute,.dll,Fri May 20 19:58:42 2022,Sun Oct  2 08:16:50 2011,dll,D:,2560
dlltute,.exp,Fri May 20 19:58:40 2022,Sun Oct  2 08:16:50 2011,dll,D:,798
dlltute,.lib,Fri May 20 19:58:41 2022,Sun Oct  2 08:16:50 2011,dll,D:,3424
dlltute,.obj,Fri May 20 19:58:41 2022,Sun Oct  2 08:16:50 2011,dll,D:,1147
makeit,.bat,Fri May 20 19:58:40 2022,Wed Jun  4 14:17:56 2003,dll,D:,225
dlltute,.dll,Fri May 20 19:58:42 2022,Fri Jun  6 03:49:38 2003,testapp,D:,2560
dlltute,.lib,Fri May 20 19:58:41 2022,Fri Jun  6 03:49:36 2003,testapp,D:,3424
rsrc,.rc,Fri May 20 19:58:41 2022,Wed Jun  4 15:02:12 2003,testapp,D:,59
testapp,.asm,Fri May 20 19:58:40 2022,Fri Jun  6 15:12:48 2003,testapp,D:,4384
testapp,.exe,Fri May 20 19:58:42 2022,Mon Sep 12 19:00:08 2005,testapp,D:,4096
testapp,.ico,Fri May 20 19:58:41 2022,Tue Jan 14 03:00:12 2003,testapp,D:,766
appen1,.htm,Fri May 20 19:58:40 2022,Thu Aug 21 15:22:54 2003,fputute,D:,8015
fpuchap1,.htm,Fri May 20 19:58:40 2022,Sun Aug 10 02:18:12 2003,fputute,D:,19678
fpuchap10,.htm,Fri May 20 19:58:40 2022,Sat Jan 24 14:38:18 2004,fputute,D:,25044
fpuchap11,.htm,Fri May 20 19:58:40 2022,Mon Aug 11 06:07:08 2003,fputute,D:,22024
fpuchap12,.htm,Fri May 20 19:58:40 2022,Mon Aug 11 07:05:36 2003,fputute,D:,9763
fpuchap13,.htm,Fri May 20 19:58:40 2022,Mon Aug 11 07:59:14 2003,fputute,D:,31995
fpuchap2,.htm,Fri May 20 19:58:40 2022,Mon Aug 11 03:47:42 2003,fputute,D:,24357
fpuchap3,.htm,Fri May 20 19:58:40 2022,Sun Aug 10 09:30:26 2003,fputute,D:,22957
fpuchap4,.htm,Fri May 20 19:58:40 2022,Sun Aug 10 09:59:06 2003,fputute,D:,26494
fpuchap5,.htm,Fri May 20 19:58:40 2022,Mon Aug 11 03:52:36 2003,fputute,D:,7674
fpuchap6,.htm,Fri May 20 19:58:40 2022,Sun Aug 10 13:54:38 2003,fputute,D:,20294
fpuchap7,.htm,Fri May 20 19:58:40 2022,Sun Aug 10 14:41:02 2003,fputute,D:,31775
fpuchap8,.htm,Fri May 20 19:58:40 2022,Sun Aug 10 15:41:58 2003,fputute,D:,48970
fpuchap9,.htm,Fri May 20 19:58:40 2022,Sun Aug 10 17:41:38 2003,fputute,D:,19798
index,.html,Fri May 20 19:58:40 2022,Sat Aug  9 09:11:46 2003,fputute,D:,4446
bluewave,.gif,Fri May 20 19:58:40 2022,Sun Jun  8 03:43:08 2003,fpufigs,D:,7242
cwfields,.gif,Fri May 20 19:58:40 2022,Sat Aug  9 07:20:46 2003,fpufigs,D:,19259
equ1,.gif,Fri May 20 19:58:40 2022,Sat Aug  9 07:00:08 2003,fpufigs,D:,6319
fpuregs,.gif,Fri May 20 19:58:40 2022,Sat Aug  9 07:32:08 2003,fpufigs,D:,31008
fpustate,.gif,Fri May 20 19:58:40 2022,Sat Aug  9 07:42:32 2003,fpufigs,D:,56582
packed,.gif,Fri May 20 19:58:40 2022,Sat Aug  9 07:35:48 2003,fpufigs,D:,23560
real10,.gif,Fri May 20 19:58:40 2022,Sat Aug  9 07:15:54 2003,fpufigs,D:,23183
real4,.gif,Fri May 20 19:58:40 2022,Sat Aug  9 07:06:42 2003,fpufigs,D:,10437
real8,.gif,Fri May 20 19:58:40 2022,Sat Aug  9 07:11:30 2003,fpufigs,D:,18959
swfields,.gif,Fri May 20 19:58:40 2022,Sat Aug  9 07:23:56 2003,fpufigs,D:,19242
tfields,.gif,Fri May 20 19:58:40 2022,Sat Aug  9 07:26:12 2003,fpufigs,D:,19194
petute,.chm,Fri May 20 19:58:40 2022,Mon Sep 17 14:31:04 2007,petute,D:,105733
readme,.txt,Fri May 20 19:58:41 2022,Mon Sep 16 02:37:38 2002,vkdebug,D:,442
setup,.bat,Fri May 20 19:58:40 2022,Thu Jan 23 18:28:46 2003,vkdebug,D:,154
setup,.pif,Fri May 20 19:58:41 2022,Thu Jan 23 18:25:10 2003,vkdebug,D:,967
dbgwin,.asm,Fri May 20 19:58:40 2022,Tue Aug 27 14:43:54 2002,dbgwin,D:,14903
dbgwin,.exe,Fri May 20 19:58:42 2022,Mon Sep 16 02:28:24 2002,dbgwin,D:,13312
dbgwin,.inc,Fri May 20 19:58:41 2022,Tue Sep  3 05:23:18 2002,dbgwin,D:,989
file,.asm,Fri May 20 19:58:40 2022,Tue Jul 16 08:28:22 2002,dbgwin,D:,1839
file,.inc,Fri May 20 19:58:41 2022,Tue Sep  3 05:19:04 2002,dbgwin,D:,66
make,.bat,Fri May 20 19:58:40 2022,Tue Sep  3 05:22:28 2002,dbgwin,D:,772
registry,.asm,Fri May 20 19:58:40 2022,Tue Sep  3 05:23:30 2002,dbgwin,D:,4359
registry,.inc,Fri May 20 19:58:41 2022,Tue Sep  3 05:20:40 2002,dbgwin,D:,216
rsrc,.rc,Fri May 20 19:58:41 2022,Wed Jul 17 17:59:18 2002,dbgwin,D:,1027
rsrc,.res,Fri May 20 19:58:41 2022,Mon Sep 16 02:28:20 2002,dbgwin,D:,5068
delete,.bmp,Fri May 20 19:58:40 2022,Thu Apr 23 17:30:00 1998,icons,D:,246
eye,.ico,Fri May 20 19:58:40 2022,Thu Apr 23 17:30:00 1998,icons,D:,1078
help,.bmp,Fri May 20 19:58:40 2022,Thu Apr 23 17:30:00 1998,icons,D:,246
open,.bmp,Fri May 20 19:58:40 2022,Thu Apr 23 17:30:00 1998,icons,D:,1318
pin,.bmp,Fri May 20 19:58:40 2022,Thu Jul 19 08:02:26 2001,icons,D:,370
save,.bmp,Fri May 20 19:58:40 2022,Thu Apr 23 17:30:00 1998,icons,D:,1318
debug,.asm,Fri May 20 19:58:40 2022,Tue Sep  3 12:19:02 2002,dbproc,D:,1487
debug,.inc,Fri May 20 19:58:41 2022,Sun Sep 15 17:12:52 2002,dbproc,D:,23188
debug,.lib,Fri May 20 19:58:41 2022,Mon Sep 16 02:28:42 2002,dbproc,D:,9542
fpudump,.asm,Fri May 20 19:58:40 2022,Wed Jul 17 14:45:36 2002,dbproc,D:,7511
hexdump,.asm,Fri May 20 19:58:40 2022,Mon Sep  2 17:10:40 2002,dbproc,D:,4762
make,.bat,Fri May 20 19:58:40 2022,Tue Sep  3 05:13:14 2002,dbproc,D:,194
spy,.asm,Fri May 20 19:58:40 2022,Fri Sep 13 18:52:42 2002,dbproc,D:,1489
trapex,.asm,Fri May 20 19:58:40 2022,Tue Sep  3 05:08:40 2002,dbproc,D:,7196
